carat,cut,color,clarity,depth,table,price,x,y,z
0.3,Very Good,G,VVS2,61.3,57.0,684,4.29,4.33,2.64
0.4,Good,H,VS2,63.1,62.0,717,4.75,4.66,2.97
1.01,Premium,G,SI1,62.3,60.0,4395,6.31,6.25,3.91
0.41,Premium,D,SI2,62.4,60.0,876,4.77,4.71,2.96
0.28,Very Good,F,VVS2,61.6,56.0,707,4.2,4.23,2.59
1.21,Very Good,H,VS1,63.4,55.0,6973,6.76,6.81,4.3
0.57,Ideal,G,VS1,60.8,56.8,1899,5.36,5.39,3.26
1.19,Premium,I,VS2,61.7,57.0,5439,6.84,6.77,4.2
0.7,Ideal,D,VS2,61.0,57.0,2859,5.76,5.74,3.51
0.3,Very Good,D,VS2,62.5,57.0,670,4.26,4.28,2.67
0.51,Ideal,G,SI2,61.3,58.0,1091,5.15,5.19,3.17
0.96,Good,H,VS1,63.9,54.0,4456,6.27,6.22,3.99
0.31,Premium,D,SI1,61.2,60.0,571,4.35,4.41,2.68
0.27,Ideal,G,SI1,62.2,54.0,426,4.13,4.17,2.58
1.71,Premium,H,SI2,62.5,57.0,10687,7.67,7.62,4.78
0.42,Premium,E,SI1,62.5,55.0,992,4.83,4.8,3.01
1.01,Premium,E,VS2,58.0,61.0,7240,6.53,6.5,3.94
1.01,Ideal,H,SI2,61.1,56.0,4693,6.44,6.48,3.95
0.44,Very Good,H,IF,61.1,57.0,1194,4.91,4.94,3.01
0.3,Ideal,F,VS2,60.5,58.0,573,4.3,4.36,2.62
0.31,Good,F,SI1,64.1,61.0,618,4.29,4.2,2.72
0.51,Very Good,D,VVS2,63.1,58.0,2289,5.1,5.07,3.21
0.9,Very Good,F,SI1,62.0,59.0,3950,6.13,6.17,3.81
0.39,Very Good,H,VS2,63.1,58.0,921,4.66,4.63,2.93
1.62,Premium,F,SI1,60.1,58.0,11733,7.63,7.59,4.57
2.13,Premium,G,SI2,60.7,60.0,16931,8.37,8.27,5.05
1.61,Premium,H,SI1,62.5,58.0,10942,7.51,7.46,4.68
1.02,Very Good,H,VS2,62.4,57.0,5565,6.35,6.4,3.98
1.0,Good,D,I1,57.8,62.0,2657,6.51,6.47,3.75
0.32,Premium,F,VVS1,61.9,59.0,990,4.39,4.34,2.7
1.5,Very Good,G,VVS2,62.9,56.0,15013,7.22,7.32,4.57
0.41,Ideal,F,VS1,62.0,56.0,1007,4.77,4.81,2.97
1.11,Good,I,VVS2,60.1,64.0,5221,6.73,6.62,4.02
0.44,Ideal,H,IF,62.0,57.0,1255,4.87,4.91,3.02
0.33,Very Good,G,VS2,62.8,54.0,579,4.4,4.42,2.77
0.54,Good,D,SI1,63.7,57.0,1310,5.22,5.14,3.3
1.02,Ideal,G,VVS2,62.7,57.0,8401,6.41,6.45,4.03
1.51,Premium,G,VVS2,60.9,58.0,15164,7.38,7.42,4.51
0.33,Ideal,G,SI1,61.3,56.0,475,4.45,4.49,2.74
0.71,Very Good,I,SI1,62.6,59.0,2218,5.67,5.7,3.56
0.71,Ideal,D,SI1,60.8,57.0,3502,5.75,5.78,3.5
0.7,Very Good,G,SI2,62.6,56.0,2058,5.65,5.69,3.55
0.96,Premium,G,SI2,59.3,58.0,4204,6.49,6.43,3.83
0.35,Ideal,F,VS2,62.1,57.0,906,4.55,4.53,2.82
0.52,Premium,E,VVS2,60.1,59.0,2467,5.27,5.22,3.15
0.77,Very Good,F,VVS1,60.2,58.0,4399,5.93,5.97,3.58
0.4,Very Good,G,VS1,60.0,56.0,853,4.81,4.85,2.9
0.9,Premium,G,VS2,62.1,59.0,4252,6.15,6.09,3.8
0.33,Ideal,E,VS2,61.2,56.0,723,4.45,4.47,2.73
0.4,Ideal,G,IF,62.2,55.0,1397,4.76,4.73,2.95
0.46,Good,D,VS2,63.2,56.0,1205,4.89,4.92,3.1
0.3,Ideal,D,SI1,61.0,56.0,552,4.35,4.37,2.66
1.06,Ideal,F,SI1,61.9,57.0,5834,6.57,6.54,4.06
0.33,Ideal,G,VVS1,61.8,59.0,802,4.45,4.48,2.76
1.2,Premium,I,VS2,62.6,61.0,5645,6.76,6.68,4.21
1.05,Premium,H,SI2,61.7,59.0,3352,6.59,6.53,4.05
0.4,Very Good,D,VVS2,62.2,54.0,1263,4.75,4.77,2.96
1.54,Ideal,F,VS2,61.0,56.0,17029,7.44,7.49,4.55
0.42,Ideal,G,VS1,61.9,56.0,921,4.77,4.82,2.97
0.3,Premium,D,VS2,61.1,59.0,710,4.26,4.31,2.62
0.7,Premium,H,SI2,60.5,61.0,1808,5.75,5.72,3.47
0.56,Ideal,D,SI1,61.4,57.0,1814,5.34,5.31,3.27
0.7,Very Good,E,SI1,59.9,63.0,2777,5.76,5.7,3.43
0.94,Very Good,G,VVS1,63.3,57.0,6088,6.21,6.14,3.91
0.51,Ideal,E,SI1,61.7,55.0,1443,5.17,5.13,3.18
0.34,Ideal,D,VS1,60.9,56.0,1109,4.56,4.51,2.76
0.31,Ideal,D,VS1,60.6,57.0,713,4.36,4.39,2.65
1.51,Very Good,E,SI2,63.3,58.0,7737,7.19,7.16,4.54
0.91,Good,G,VS1,63.6,60.0,4209,6.11,6.03,3.86
0.7,Ideal,G,VS1,62.2,55.0,2475,5.69,5.72,3.55
1.47,Fair,H,I1,66.7,59.0,4898,6.98,6.94,4.64
0.33,Ideal,E,VVS1,61.5,56.0,984,4.46,4.49,2.75
0.72,Very Good,E,SI1,62.9,54.0,2567,5.72,5.76,3.61
0.34,Ideal,E,VVS1,62.2,56.0,1014,4.44,4.46,2.77
0.4,Ideal,G,VVS2,62.4,56.0,982,4.64,4.68,2.91
0.31,Good,D,SI1,63.8,57.0,684,4.33,4.29,2.75
1.2,Ideal,H,SI2,62.7,55.0,5578,6.74,6.69,4.21
1.02,Premium,J,SI2,61.4,60.0,3455,6.5,6.44,3.97
0.32,Ideal,G,VVS1,61.7,56.0,936,4.41,4.37,2.71
0.4,Premium,F,SI1,61.2,58.0,945,4.74,4.71,2.89
0.28,Very Good,H,VVS1,61.5,58.0,504,4.17,4.22,2.58
0.4,Ideal,D,VS2,62.8,57.0,895,4.68,4.72,2.95
1.51,Ideal,H,VS2,60.6,57.0,11540,7.46,7.45,4.52
0.31,Very Good,D,VS1,62.3,56.0,736,4.33,4.37,2.71
0.57,Very Good,G,SI1,63.4,57.0,1369,5.26,5.21,3.32
1.51,Premium,I,VS2,62.3,60.0,8997,7.35,7.29,4.56
0.73,Ideal,G,VS1,61.2,56.0,3589,5.82,5.85,3.57
1.09,Ideal,I,VS1,61.4,56.0,6225,6.61,6.66,4.07
0.41,Premium,E,VVS2,61.8,59.0,1187,4.74,4.78,2.94
1.0,Premium,J,VS2,62.0,62.0,3685,6.42,6.35,3.96
1.01,Ideal,I,SI1,60.0,60.0,4872,6.53,6.57,3.93
0.5,Good,G,SI1,60.2,64.0,1138,5.11,5.04,3.05
0.7,Very Good,E,SI2,59.8,58.0,2263,5.72,5.85,3.46
0.32,Very Good,I,SI1,62.8,58.0,432,4.34,4.39,2.74
0.56,Good,E,VS2,62.3,63.0,1920,5.22,5.27,3.27
0.31,Premium,F,VS2,62.0,58.0,802,4.37,4.31,2.69
0.55,Ideal,G,IF,62.0,55.0,2398,5.25,5.29,3.27
0.51,Ideal,F,VVS2,60.4,56.0,2054,5.18,5.22,3.14
0.56,Ideal,F,VVS2,60.3,56.0,2318,5.39,5.35,3.24
1.03,Premium,D,SI2,61.8,60.0,4560,6.45,6.42,3.98
1.42,Good,F,VS2,63.7,57.0,9542,7.08,6.99,4.48
1.66,Premium,E,SI2,62.6,58.0,10553,7.53,7.48,4.7
0.58,Premium,E,VS2,61.5,58.0,2535,5.41,5.38,3.32
1.16,Premium,D,I1,61.8,59.0,3644,6.74,6.78,4.18
0.83,Ideal,F,VS1,61.2,54.0,4617,6.07,6.11,3.73
1.01,Fair,D,SI1,66.2,56.0,5122,6.05,6.1,4.02
0.31,Very Good,G,SI1,58.8,62.0,462,4.39,4.42,2.59
1.04,Premium,F,VS1,59.4,60.0,7632,6.58,6.56,3.9
0.31,Premium,G,VS1,62.1,58.0,542,4.31,4.36,2.69
1.23,Ideal,H,VS1,60.6,57.0,7803,6.94,6.98,4.22
0.51,Ideal,G,VS1,62.2,55.0,1599,5.13,5.16,3.2
1.63,Premium,F,SI1,59.7,62.0,12394,7.73,7.65,4.59
0.7,Fair,H,VVS2,64.5,65.0,2717,5.52,5.45,3.54
1.14,Ideal,F,VVS1,60.1,60.0,11226,6.79,6.83,4.09
1.01,Premium,E,VS1,62.0,59.0,7821,6.38,6.42,3.97
1.04,Premium,I,I1,61.6,61.0,2870,6.47,6.45,3.98
0.49,Premium,F,SI1,58.7,60.0,1179,5.2,5.15,3.04
1.0,Premium,H,SI2,58.6,59.0,4088,6.57,6.5,3.83
0.42,Very Good,F,VS1,59.8,57.0,921,4.85,4.89,2.91
0.35,Premium,I,VS1,61.8,58.0,709,4.53,4.5,2.79
0.43,Premium,H,SI1,59.0,58.0,919,4.96,4.93,2.92
1.0,Ideal,E,VS2,61.9,56.0,6048,6.45,6.4,3.98
0.41,Ideal,F,VVS1,60.3,56.0,1295,4.8,4.85,2.91
1.21,Ideal,I,SI1,62.4,55.0,5124,6.78,6.81,4.24
1.04,Ideal,J,SI1,62.0,53.0,4469,6.51,6.55,4.05
0.92,Premium,F,SI2,61.8,58.0,3854,6.19,6.23,3.84
0.53,Ideal,D,SI2,61.4,56.0,1314,5.22,5.24,3.21
1.19,Ideal,H,VVS2,61.6,56.0,7651,6.78,6.86,4.2
0.35,Premium,E,VVS1,60.7,59.0,1116,4.58,4.55,2.77
0.53,Ideal,D,VS1,61.6,56.0,2340,5.23,5.19,3.21
0.51,Premium,E,SI1,62.5,57.0,1546,5.09,5.06,3.17
2.03,Very Good,J,SI2,60.9,60.0,11968,8.1,8.21,4.97
0.71,Ideal,E,VS2,62.2,57.0,3073,5.69,5.73,3.55
0.35,Premium,D,VS2,60.4,58.0,829,4.53,4.58,2.75
0.4,Ideal,F,VVS1,61.3,55.0,1263,4.75,4.78,2.92
1.03,Ideal,H,SI1,62.4,56.0,4800,6.45,6.5,4.04
1.32,Ideal,I,SI1,61.7,56.0,5544,7.11,7.05,4.37
1.02,Premium,G,SI1,63.0,55.0,4718,6.45,6.4,4.05
0.41,Very Good,G,IF,60.9,59.0,1197,4.8,4.85,2.94
0.32,Premium,G,VVS2,62.3,54.0,936,4.45,4.38,2.75
0.5,Premium,G,VS2,59.4,60.0,1354,5.14,5.16,3.06
1.66,Ideal,J,SI2,60.8,57.0,6377,7.68,7.65,4.66
1.15,Premium,I,VS2,62.6,56.0,5120,6.74,6.67,4.2
0.62,Very Good,D,VS2,59.2,59.1,2311,5.55,5.6,3.3
0.93,Premium,F,SI1,62.5,58.0,4081,6.19,6.22,3.88
1.53,Very Good,G,VS1,61.9,57.0,16219,7.39,7.32,4.55
0.3,Very Good,H,VVS1,61.1,61.0,638,4.27,4.3,2.62
2.05,Ideal,J,SI1,60.3,60.0,14037,8.17,8.24,4.95
1.19,Fair,H,I1,65.1,59.0,2892,6.62,6.55,4.29
0.53,Premium,E,SI1,61.8,60.0,2099,5.21,5.18,3.21
0.57,Good,F,VS2,60.0,61.0,1680,5.36,5.43,3.24
0.33,Ideal,I,SI1,63.0,57.0,557,4.39,4.37,2.76
0.41,Ideal,G,VS1,61.9,57.0,961,4.81,4.76,2.96
0.32,Ideal,F,VVS2,62.1,54.0,786,4.41,4.44,2.75
0.7,Very Good,G,VVS2,63.3,59.0,2905,5.59,5.62,3.55
1.05,Premium,G,VS1,61.6,58.0,7063,6.51,6.48,4.0
0.31,Ideal,G,SI2,60.5,57.0,523,4.4,4.36,2.65
0.5,Good,F,SI1,63.1,61.0,1043,5.06,4.98,3.17
0.52,Ideal,E,VVS1,59.9,57.0,2467,5.28,5.24,3.15
0.7,Fair,E,SI1,65.2,58.0,2318,5.57,5.54,3.62
0.33,Ideal,G,VS2,62.2,56.0,743,4.44,4.43,2.76
0.77,Very Good,I,VS2,63.4,58.0,2262,5.81,5.74,3.66
0.91,Good,D,SI1,64.0,58.0,3796,6.06,6.09,3.89
1.0,Premium,E,I1,60.9,61.0,3584,6.41,6.37,3.89
0.58,Ideal,F,VVS2,61.9,56.0,2401,5.38,5.35,3.32
0.32,Ideal,E,VVS1,61.9,55.0,1020,4.41,4.38,2.72
1.03,Premium,E,SI2,62.0,59.0,4974,6.49,6.42,4.0
1.03,Premium,F,SI1,58.6,62.0,5087,6.65,6.6,3.88
0.41,Very Good,G,VVS2,61.9,54.0,932,4.77,4.82,2.96
1.54,Very Good,G,SI1,61.3,59.0,10036,7.38,7.41,4.53
0.91,Very Good,G,VS2,64.0,56.6,4105,6.09,6.15,3.92
0.7,Fair,F,VS2,66.4,53.0,2516,5.51,5.49,3.65
0.91,Ideal,E,SI2,61.1,58.0,3723,6.25,6.29,3.83
0.31,Premium,G,SI2,61.3,58.0,408,4.37,4.4,2.69
1.26,Ideal,I,SI2,59.6,57.0,4704,7.04,7.01,4.19
0.31,Very Good,H,SI1,61.0,61.0,435,4.33,4.39,2.66
0.74,Ideal,I,SI1,62.0,53.0,2229,5.83,5.84,3.62
0.82,Premium,H,SI2,60.4,58.0,2629,6.11,6.07,3.68
0.31,Ideal,F,IF,62.0,55.0,914,4.36,4.38,2.71
1.12,Ideal,F,SI2,61.8,55.0,4140,6.69,6.66,4.13
1.01,Premium,D,VVS2,62.2,59.0,8065,6.36,6.3,3.94
1.18,Premium,G,VVS2,61.0,58.0,8025,6.84,6.79,4.16
0.31,Ideal,F,VS2,61.9,57.0,749,4.34,4.32,2.68
0.41,Ideal,J,VS1,61.3,57.0,648,4.81,4.84,2.96
1.01,Ideal,G,VVS1,61.7,57.0,7805,6.42,6.39,3.95
0.31,Ideal,H,VVS1,61.6,57.0,660,4.32,4.35,2.67
1.51,Premium,I,SI1,62.2,60.0,8794,7.3,7.23,4.52
1.51,Good,H,VS2,63.5,60.0,10628,7.24,7.27,4.61
0.23,Very Good,F,VVS2,61.5,58.0,530,3.9,3.94,2.41
0.34,Premium,E,VS2,62.6,58.0,956,4.45,4.43,2.78
0.74,Very Good,D,VS2,59.8,58.0,3476,5.9,5.94,3.54
0.72,Premium,G,SI1,62.8,60.0,2352,5.78,5.68,3.6
0.7,Very Good,F,SI1,61.8,58.0,2230,5.67,5.72,3.52
1.0,Very Good,G,VS2,63.1,61.0,5806,6.38,6.33,4.01
1.24,Ideal,I,SI2,62.5,57.0,3312,6.89,6.84,4.29
0.78,Fair,G,SI2,64.9,55.2,2401,5.75,5.82,3.76
1.01,Premium,D,SI1,61.7,62.0,5543,6.34,6.3,3.9
0.52,Ideal,E,SI2,60.9,56.0,1232,5.2,5.23,3.17
0.31,Premium,G,VVS1,62.1,59.0,1046,4.39,4.34,2.71
1.22,Very Good,J,VS1,59.0,63.0,5056,7.05,7.02,4.15
0.9,Very Good,D,SI1,63.3,57.0,4304,6.12,6.07,3.86
1.0,Premium,H,VS2,60.7,60.0,4930,6.55,6.49,3.96
0.52,Ideal,E,VS2,62.1,56.0,1576,5.17,5.2,3.22
0.93,Good,F,SI2,59.4,61.0,3418,6.24,6.25,3.71
0.38,Ideal,F,IF,60.7,57.0,1212,4.69,4.73,2.86
1.06,Ideal,I,SI1,62.6,56.0,4646,6.46,6.54,4.07
0.62,Ideal,D,VS2,61.2,56.0,2243,5.49,5.52,3.37
0.5,Very Good,G,VS1,63.2,59.0,1580,5.03,5.07,3.19
0.9,Premium,F,SI2,61.6,58.0,3457,6.23,6.15,3.81
1.08,Premium,H,VS1,58.6,60.0,5818,6.84,6.78,3.99
0.5,Ideal,E,VS1,62.5,57.0,1649,4.99,5.05,3.14
0.7,Premium,G,VVS1,61.2,56.0,3105,5.75,5.68,3.5
1.09,Ideal,G,VS2,62.2,55.0,7961,6.61,6.65,4.13
0.4,Very Good,E,SI2,61.6,55.0,611,4.75,4.83,2.95
0.6,Premium,E,VS2,59.9,61.0,1915,5.53,5.48,3.3
0.91,Very Good,F,SI1,63.1,60.0,4188,6.13,6.17,3.88
1.13,Very Good,D,VVS2,61.5,58.0,13111,6.64,6.67,4.09
0.31,Premium,G,VS1,59.6,61.0,802,4.38,4.35,2.6
0.4,Ideal,G,SI1,60.2,56.0,900,4.83,4.77,2.89
0.7,Fair,G,I1,60.4,58.0,1069,5.74,5.68,3.45
1.01,Very Good,H,SI1,63.4,58.0,4642,6.38,6.34,4.03
0.46,Premium,G,VVS2,61.3,60.0,1314,4.94,5.01,3.05
1.91,Fair,I,VS1,59.5,68.0,12244,8.1,7.91,4.78
0.51,Very Good,G,VS2,62.2,57.0,1438,5.1,5.15,3.19
0.83,Ideal,H,SI2,61.8,57.0,1863,6.08,5.99,3.73
1.51,Premium,D,SI1,59.6,58.0,12738,7.51,7.48,4.47
0.7,Very Good,I,VS1,61.4,57.0,2405,5.71,5.74,3.52
0.41,Premium,F,SI2,60.8,58.0,830,4.83,4.78,2.92
0.51,Ideal,E,VVS1,61.3,56.0,3226,5.21,5.13,3.17
0.3,Very Good,G,VVS1,63.1,58.0,1013,4.31,4.28,2.71
1.18,Ideal,H,SI1,61.5,57.0,6440,6.78,6.82,4.18
0.4,Ideal,J,IF,62.4,56.0,828,4.71,4.74,2.95
0.73,Ideal,E,VS2,62.2,59.0,3198,5.74,5.77,3.58
0.9,Very Good,D,SI1,64.2,55.0,4523,6.09,6.16,3.93
2.0,Premium,I,VS2,60.7,60.0,16694,8.07,8.02,4.88
0.42,Ideal,G,VVS1,61.1,56.0,1179,4.82,4.84,2.95
0.4,Good,G,VVS1,59.1,61.0,1013,4.86,4.88,2.88
0.41,Ideal,D,VS2,61.7,56.0,1076,4.81,4.78,2.96
0.34,Good,E,SI1,63.3,57.0,556,4.44,4.47,2.82
0.71,Premium,H,SI2,61.5,60.0,1826,5.72,5.7,3.51
0.72,Ideal,G,VS1,61.2,57.0,3478,5.76,5.79,3.53
1.02,Premium,G,VS2,62.5,58.0,6301,6.41,6.46,4.02
1.01,Premium,E,SI1,60.5,62.0,5226,6.5,6.46,3.92
0.38,Ideal,F,VVS2,62.0,55.0,963,4.66,4.7,2.9
0.33,Very Good,G,VVS1,61.8,55.0,795,4.44,4.48,2.76
0.9,Very Good,H,VVS2,59.9,61.0,4637,6.29,6.19,3.74
0.3,Ideal,H,VVS2,61.6,55.0,776,4.34,4.3,2.66
0.81,Ideal,J,VS2,62.1,56.0,2708,5.92,5.97,3.69
0.28,Very Good,F,IF,59.8,56.0,787,4.27,4.29,2.56
0.71,Ideal,E,VVS2,61.2,57.0,4030,5.73,5.8,3.53
1.2,Very Good,E,VS2,60.6,56.0,9529,6.85,6.87,4.16
1.1,Premium,H,SI2,58.9,57.0,4497,6.86,6.82,4.03
0.34,Very Good,I,VS2,62.1,57.0,477,4.44,4.48,2.77
1.06,Very Good,H,SI2,62.8,57.0,4372,6.49,6.57,4.1
0.3,Ideal,E,VS2,62.0,56.0,658,4.31,4.34,2.68
0.31,Premium,E,VS2,60.5,60.0,680,4.34,4.36,2.63
1.14,Ideal,E,VVS2,62.3,55.0,10703,6.71,6.68,4.17
0.3,Premium,D,VS1,61.9,58.0,712,4.28,4.32,2.66
0.25,Very Good,I,VVS2,62.1,56.0,500,4.03,4.05,2.51
1.01,Good,F,VS1,63.3,60.0,6999,6.32,6.35,4.01
0.53,Ideal,J,SI1,61.6,55.0,999,5.2,5.23,3.21
0.7,Fair,J,VVS1,67.6,54.0,1691,5.56,5.41,3.71
1.0,Very Good,F,SI1,61.0,60.0,5804,6.38,6.43,3.91
1.49,Fair,F,SI1,59.6,63.0,8779,7.2,7.34,4.33
1.01,Fair,G,SI2,65.1,58.0,3461,6.29,6.21,4.07
1.23,Ideal,D,VS2,62.3,57.0,9836,6.86,6.82,4.26
0.38,Ideal,F,VVS1,61.0,57.0,1070,4.66,4.69,2.85
0.38,Very Good,G,SI1,57.5,60.0,599,4.83,4.88,2.79
1.0,Very Good,G,VS2,62.7,58.0,5544,6.34,6.42,4.0
1.0,Premium,G,VS1,62.3,58.0,6290,6.39,6.3,3.95
0.91,Very Good,D,SI2,62.0,62.0,3463,6.16,6.25,3.85
0.3,Ideal,H,VVS1,62.4,53.0,684,4.28,4.31,2.68
0.58,Ideal,D,VS2,61.2,54.0,1889,5.4,5.42,3.31
0.53,Very Good,J,VS2,62.7,56.0,996,5.15,5.18,3.24
1.0,Very Good,H,SI2,59.1,62.0,3575,6.47,6.5,3.83
0.5,Ideal,E,VS2,61.6,55.0,1746,5.14,5.09,3.15
1.04,Very Good,H,VS1,61.2,55.0,6141,6.54,6.56,4.01
0.82,Ideal,E,SI1,61.8,58.0,3622,5.99,6.05,3.72
0.72,Premium,F,SI1,59.3,59.0,2360,5.85,5.81,3.46
0.9,Good,E,SI1,63.8,56.0,3510,6.09,6.17,3.91
0.33,Premium,D,SI1,60.0,59.0,780,4.5,4.47,2.69
0.71,Ideal,E,VS2,61.6,56.0,3381,5.71,5.75,3.53
0.34,Premium,F,VS2,58.1,61.0,645,4.6,4.55,2.66
0.32,Premium,G,VS1,61.0,59.0,645,4.39,4.43,2.69
0.34,Premium,I,VS1,61.0,60.0,689,4.51,4.48,2.74
0.41,Premium,G,VS1,60.5,58.0,961,4.8,4.76,2.89
0.31,Premium,F,VS2,61.4,58.0,625,4.36,4.4,2.69
0.7,Ideal,H,VVS2,62.2,55.0,3235,5.71,5.76,3.57
0.39,Ideal,G,SI1,61.0,55.0,675,4.75,4.82,2.92
0.73,Ideal,E,VS1,61.7,57.0,3758,5.77,5.8,3.57
1.02,Premium,I,SI2,62.0,59.0,3856,6.45,6.42,3.99
0.32,Premium,I,VS2,62.2,59.0,449,4.35,4.37,2.71
1.06,Ideal,H,SI1,62.2,57.0,5143,6.56,6.49,4.06
0.72,Ideal,H,IF,61.4,56.0,3257,5.76,5.8,3.55
0.72,Very Good,G,SI2,62.1,59.0,2015,5.66,5.73,3.54
0.41,Ideal,E,VS2,61.8,54.0,999,4.79,4.76,2.95
0.7,Fair,G,VS1,65.8,61.0,2384,5.61,5.46,3.64
0.58,Good,G,SI1,63.2,56.0,1388,5.3,5.33,3.36
2.03,Premium,E,SI2,61.5,59.0,18310,8.16,8.24,5.04
0.38,Very Good,H,VS2,61.6,56.0,710,4.68,4.71,2.89
0.76,Very Good,E,VS1,62.1,58.0,3415,5.84,5.89,3.64
1.03,Premium,H,VS1,62.0,59.0,5523,6.45,6.48,4.01
1.01,Premium,I,SI2,59.4,57.0,3971,6.59,6.57,3.91
0.59,Ideal,G,VS2,62.1,57.0,1774,5.36,5.39,3.34
1.01,Premium,G,SI1,62.1,56.0,4805,6.42,6.36,3.97
0.34,Ideal,F,SI1,62.8,56.0,727,4.46,4.42,2.79
0.53,Ideal,G,VS1,61.7,55.0,1607,5.18,5.22,3.21
1.24,Ideal,H,SI1,61.3,57.0,6254,6.95,6.89,4.24
0.96,Premium,I,SI1,61.3,58.0,2866,6.39,6.3,3.89
0.41,Ideal,E,VS1,61.8,55.0,1153,4.8,4.75,2.95
0.6,Premium,D,SI2,61.3,61.0,1428,5.46,5.4,3.33
0.3,Ideal,E,VS2,61.8,57.0,844,4.34,4.3,2.67
0.63,Premium,E,SI1,61.3,58.0,1921,5.57,5.52,3.4
0.34,Ideal,D,VVS1,62.4,55.0,1211,4.49,4.45,2.79
0.41,Ideal,I,VS1,60.9,53.0,969,4.85,4.8,2.94
1.5,Premium,H,SI1,61.0,60.0,9820,7.33,7.27,4.45
0.34,Very Good,E,SI1,62.9,55.0,596,4.47,4.5,2.82
1.2,Ideal,I,SI1,62.4,57.0,5535,6.75,6.8,4.23
0.38,Very Good,D,VVS2,60.0,62.0,1200,4.7,4.73,2.83
1.5,Good,H,SI1,64.9,57.0,8112,7.08,7.15,4.62
0.3,Ideal,G,VVS2,61.8,54.0,665,4.33,4.34,2.68
1.62,Premium,D,SI2,61.2,61.0,9199,7.6,7.53,4.63
0.7,Very Good,F,VS2,62.2,56.0,2400,5.7,5.74,3.56
0.53,Ideal,E,VS2,62.1,56.0,1721,5.17,5.2,3.22
1.25,Premium,G,SI2,61.1,58.0,4340,6.96,6.91,4.24
0.7,Very Good,E,SI1,62.3,58.0,2476,5.6,5.67,3.51
0.74,Ideal,G,VVS1,62.1,56.0,3388,5.78,5.82,3.6
0.72,Very Good,I,VVS2,62.7,54.0,2386,5.74,5.8,3.62
1.02,Ideal,G,VS2,62.0,57.0,5816,6.38,6.46,3.98
0.37,Ideal,E,SI1,61.9,56.0,833,4.6,4.57,2.84
0.61,Good,G,I1,61.2,57.2,931,5.44,5.49,3.34
0.43,Very Good,F,VS2,61.0,57.0,905,4.84,4.87,2.96
0.41,Ideal,J,VS2,62.2,54.0,613,4.76,4.79,2.97
1.06,Very Good,H,SI1,59.3,59.0,5664,6.66,6.7,3.96
0.42,Ideal,H,IF,61.0,56.0,1213,4.82,4.79,2.93
0.4,Good,E,SI2,64.2,57.0,617,4.68,4.7,3.01
0.91,Very Good,D,VS2,59.6,58.0,5825,6.32,6.34,3.77
1.02,Very Good,J,SI2,63.4,56.0,3599,6.42,6.36,4.05
1.11,Very Good,H,SI1,62.0,55.0,4871,6.61,6.68,4.12
0.3,Ideal,F,VVS1,61.9,57.0,776,4.3,4.32,2.67
0.7,Good,E,VS1,58.7,60.0,3148,5.79,5.83,3.41
0.72,Very Good,E,SI1,62.0,57.0,2562,5.73,5.76,3.56
1.52,Ideal,F,SI2,62.5,57.0,9533,7.36,7.32,4.59
2.41,Premium,H,SI2,58.7,61.0,15248,8.85,8.76,5.17
0.6,Good,E,SI1,62.7,60.1,1863,5.31,5.36,3.35
0.41,Premium,H,SI1,62.9,58.0,876,4.73,4.72,2.97
2.01,Very Good,I,VS1,59.8,63.0,17068,8.14,8.11,4.86
1.21,Very Good,J,VS2,60.9,58.0,4816,6.86,6.91,4.19
0.72,Premium,F,SI1,59.9,58.0,2742,5.85,5.81,3.49
1.72,Ideal,G,VS2,62.4,55.0,17125,7.63,7.68,4.78
0.52,Ideal,G,VVS2,61.9,55.0,2012,5.16,5.14,3.19
1.3,Premium,H,VS2,62.4,58.0,7536,6.92,6.95,4.33
1.0,Ideal,H,VVS1,61.5,59.0,6535,6.37,6.41,3.93
1.08,Ideal,F,SI1,62.9,57.0,5106,6.54,6.53,4.11
2.06,Ideal,D,SI2,60.3,56.0,18371,8.29,8.25,4.99
1.1,Premium,H,SI2,62.6,57.0,4558,6.6,6.56,4.12
0.31,Ideal,I,VS1,61.4,55.2,513,4.32,4.35,2.66
1.71,Very Good,D,SI2,63.5,56.0,11844,7.58,7.51,4.79
1.0,Premium,E,VS1,61.1,60.0,7588,6.43,6.41,3.92
1.49,Very Good,G,SI2,62.5,58.0,7773,7.2,7.26,4.52
0.39,Ideal,D,VVS2,60.0,56.0,1018,4.77,4.79,2.87
0.31,Premium,E,VS1,61.1,58.0,942,4.37,4.34,2.66
1.09,Premium,H,SI1,61.8,58.0,4871,6.63,6.58,4.08
0.67,Good,F,VS2,58.7,61.5,2309,5.67,5.79,3.37
0.32,Ideal,H,VVS1,61.6,56.0,730,4.39,4.41,2.71
0.72,Ideal,E,SI2,61.3,55.0,2401,5.75,5.84,3.55
1.56,Ideal,H,SI1,62.4,53.7,10536,7.43,7.48,4.65
0.91,Premium,E,SI1,60.5,61.0,4138,6.23,6.19,3.76
0.78,Good,F,VS1,64.0,54.0,3163,5.86,5.82,3.74
0.55,Premium,D,SI1,61.0,58.0,1692,5.27,5.29,3.22
1.17,Premium,F,SI2,59.6,60.0,4324,6.88,6.85,4.09
0.67,Good,E,VS1,60.4,65.0,2427,5.67,5.65,3.42
0.78,Premium,D,SI1,60.4,57.0,3019,6.02,5.97,3.62
