climbRate,Sgz,p,q,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SaTime1,SaTime2,SaTime3,SaTime4,diffSaTime1,diffSaTime2,diffSaTime3,diffSaTime4,Sa,Goal
330,-64,-0.01,0.11,0.4,-11,-7,-0.009,-0.4,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.023
-73,-11,-0.17,0.08,-0.5,-6,-10,0.01,0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.017
251,-13,0.27,-0.03,-0.1,-6,4,0.001,-0.1,-0.0004,-0.0004,-0.0004,-0.0003,-0.0001,0.0,-0.0001,0.0,-0.0003,0.018
342,-17,0.27,-0.05,-0.4,-12,10,0.015,-0.3,-0.0008,-0.0007,-0.0007,-0.0007,-0.0002,0.0,0.0,0.0,-0.0007,0.033
55,-11,0.11,-0.01,-0.6,-8,2,0.0,-0.1,-0.0004,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.02
-166,-37,0.07,0.06,1.2,-13,0,0.01,0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.019
-251,-51,0.23,0.06,-1.5,-13,5,0.013,-0.2,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.036
-65,8,0.16,0.08,-0.4,-7,-8,0.001,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.019
39,-54,-0.39,-0.01,0.3,-6,1,-0.009,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.018
-6,-34,-0.28,-0.08,0.3,-7,13,-0.007,-0.5,-0.0005,-0.0005,-0.0005,-0.0005,0.0001,0.0,0.0,0.0,-0.0005,0.016
-164,-11,0.25,0.12,2.0,-12,-7,-0.018,-0.2,-0.0011,-0.001,-0.001,-0.001,-0.0002,0.0,0.0,0.0,-0.001,0.018
242,-13,0.01,0.04,0.1,-11,3,0.006,-0.9,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.033
-29,-40,0.48,0.41,-1.0,-7,-55,0.013,1.1,-0.0002,-0.0002,-0.0002,-0.0002,-0.0001,0.0,-0.0002,0.0,-0.0002,0.021
-142,-41,-0.04,-0.05,-0.9,-14,13,0.008,-0.5,-0.0006,-0.0007,-0.0007,-0.0007,0.0001,0.0,0.0,0.0,-0.0007,0.017
78,-11,0.06,-0.08,-0.5,-10,13,0.013,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.018
620,54,-0.18,0.1,1.4,-10,-10,-0.02,1.2,-0.0009,-0.0009,-0.0009,-0.0009,0.0001,0.0,0.0,0.0,-0.0009,0.023
509,-3,0.06,0.04,-1.4,-12,5,0.011,-1.9,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.019
-811,-7,-0.41,0.15,-0.7,-14,-3,0.004,-1.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.019
-29,-29,0.04,0.08,1.6,-7,-7,-0.016,0.0,-0.0009,-0.0008,-0.0008,-0.0007,-0.0002,0.0,-0.0002,0.0,-0.0007,0.017
-42,30,0.71,0.07,1.2,-15,3,0.014,-0.2,-0.0008,-0.0007,-0.0007,-0.0006,-0.0002,0.0,-0.0003,0.0,-0.0006,0.019
55,-43,0.13,-0.12,-1.5,-11,22,0.009,-1.2,-0.0006,-0.0005,-0.0005,-0.0005,-0.0001,0.0,0.0,0.0,-0.0005,0.016
5,-4,0.03,0.02,1.0,-12,5,-0.011,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.022
-215,-5,0.23,0.16,0.2,-13,-11,-0.007,0.0,-0.0009,-0.0009,-0.0009,-0.0009,-0.0002,0.0,0.0,0.0,-0.0009,0.02
-196,-28,0.14,0.02,0.7,-6,-1,-0.003,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
19,-17,-0.23,0.08,-0.6,-7,-7,-0.002,-0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.022
322,-23,0.23,-0.04,-0.5,-13,11,0.011,0.0,-0.0007,-0.0006,-0.0006,-0.0006,-0.0002,0.0,0.0,0.0,-0.0006,0.019
431,-23,0.66,0.12,1.9,-11,-4,-0.028,-0.8,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.024
-262,3,0.43,0.17,1.0,-17,-11,-0.009,0.3,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.022
93,-38,0.13,-0.06,-1.2,-12,12,0.022,-0.3,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.018
108,-70,-0.33,0.03,-0.6,-16,7,-0.01,0.0,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.019
-349,19,0.43,0.16,0.2,-14,-11,-0.026,0.5,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.019
-141,1,-0.24,0.06,0.5,-5,-7,-0.006,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017
-218,-65,-0.74,-0.19,1.3,-12,33,-0.023,-2.9,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.014
228,-16,0.51,0.13,0.3,-7,-3,-0.002,-3.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.019
-399,-2,0.13,0.08,1.6,-16,4,0.005,0.2,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.029
-5,-2,0.62,0.14,-0.3,-12,-13,0.011,0.5,-0.0007,-0.0005,-0.0005,-0.0005,-0.0003,0.0,0.0,0.0,-0.0005,0.022
-209,2,0.21,0.1,-0.9,-8,-10,0.002,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.018
-54,-28,-0.25,0.16,1.6,-8,-16,-0.022,0.7,-0.0016,-0.0016,-0.0016,-0.0016,0.0,0.0,0.0,0.0,-0.0016,0.035
-65,-9,0.05,0.12,0.1,-9,-11,-0.002,0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017
327,37,0.38,0.69,-0.1,-14,-29,0.004,-5.1,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.046
-199,8,-0.03,-0.06,-0.9,-12,8,0.0,2.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.02
-125,-48,0.08,-0.09,-0.3,-6,10,0.003,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.015
315,1,0.51,0.15,-0.9,-19,3,0.001,-1.4,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.028
236,-24,-0.29,-0.07,-0.8,-14,15,0.018,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.02
-118,3,-0.43,-0.07,-1.0,-8,10,0.016,-0.3,-0.0002,-0.0002,-0.0002,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.017
-520,16,-0.26,0.0,-0.1,-6,-4,0.001,1.7,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.016
266,-40,0.49,0.02,-0.4,-10,2,0.004,-0.9,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.02
248,-17,0.22,0.04,-0.5,-7,-4,-0.002,0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.02
-360,3,-0.58,0.12,0.0,-10,-10,-0.023,-0.1,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.018
-283,-58,0.07,0.02,0.3,-6,-2,-0.001,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.022
-327,-39,-0.43,0.15,0.8,-17,6,0.021,-1.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.026
267,15,0.37,0.02,0.4,-6,-3,0.006,0.0,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,0.029
-354,49,-0.6,0.07,-0.3,-13,-6,0.0,1.5,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.019
-171,-61,0.11,-0.02,-1.2,-7,3,0.005,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.018
-167,-8,-0.39,-0.09,-0.2,-13,5,-0.009,3.6,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.018
-102,-5,0.17,0.28,1.1,-19,-12,-0.018,-0.3,-0.0016,-0.0016,-0.0016,-0.0016,0.0,0.0,0.0,0.0,-0.0016,0.024
-47,27,0.1,0.03,-0.5,-6,-3,0.005,-0.1,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0.0,0.0,0.0,-0.0003,0.018
-49,-32,-0.17,0.15,-1.3,-12,-12,0.015,0.7,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.022
108,-35,0.14,-0.06,0.2,-7,8,-0.005,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017
153,6,0.17,0.08,-0.4,-6,-15,0.004,1.4,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0.0,0.0,0.0,-0.0003,0.02
-260,-42,0.26,0.05,-0.7,-11,1,-0.004,-0.1,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,0.042
-114,47,0.42,0.3,0.6,-15,-23,-0.01,0.1,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.022
-354,11,-0.41,0.2,1.2,-13,-13,-0.023,-0.3,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.02
215,-28,0.03,-0.02,0.2,-9,4,-0.001,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.018
-90,-29,0.62,0.01,-1.2,-17,14,0.021,-0.3,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.023
-139,-14,-0.21,0.07,0.8,-5,-7,-0.019,-0.4,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.018
382,-4,0.03,-0.02,1.9,-4,1,-0.012,0.5,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.021
-60,-18,0.01,0.11,0.7,-6,-14,-0.009,-0.3,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.022
104,-8,0.03,-0.09,0.0,-9,12,0.007,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.022
-198,-17,-0.4,0.04,-0.7,-14,3,0.005,0.0,-0.0007,-0.0008,-0.0008,-0.0008,0.0001,0.0,0.0,0.0,-0.0008,0.017
421,16,-0.03,0.04,0.4,-8,-3,-0.002,0.3,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.04
-76,6,0.11,0.15,-1.3,-14,-8,0.003,-0.1,-0.0007,-0.0008,-0.0008,-0.0008,0.0001,0.0,0.0,0.0,-0.0008,0.019
-322,25,-0.13,-0.03,1.2,-12,-4,0.012,2.8,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.018
-163,6,-0.23,0.04,0.4,-12,1,-0.016,0.2,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.02
68,6,0.11,0.15,0.6,-10,-9,-0.003,-0.2,-0.0011,-0.001,-0.001,-0.001,-0.0002,0.0,0.0,0.0,-0.001,0.033
43,-20,-0.59,0.1,-1.1,-15,-3,0.011,0.3,-0.0007,-0.0007,-0.0007,-0.0008,0.0,0.0,0.0001,0.0,-0.0008,0.019
414,-58,0.33,-0.05,-1.1,-11,10,-0.007,-0.4,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.02
-530,-42,0.64,0.11,-1.1,-16,1,0.031,-0.3,-0.0007,-0.0007,-0.0007,-0.0004,-0.0002,0.0,-0.0004,0.0,-0.0004,0.02
361,7,0.19,-0.01,-0.1,-9,3,-0.002,0.3,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.02
-28,-25,-0.39,-0.1,1.2,-9,11,-0.012,1.7,-0.0006,-0.0008,-0.0008,-0.0008,0.0001,0.0,0.0,0.0,-0.0008,0.017
168,-14,-0.19,-0.07,-0.2,-6,7,0.007,-0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.028
95,-20,0.55,0.2,-0.5,-18,-3,0.011,-0.2,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.034
-254,-10,0.05,0.12,0.8,-5,-12,-0.018,-0.7,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.018
340,-27,0.16,0.08,-3.0,-15,3,0.017,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.033
284,-19,-0.29,-0.02,0.6,-7,3,-0.004,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.018
-576,-59,-0.15,-0.03,-0.7,-16,16,0.019,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.023
435,-9,0.14,-0.07,0.2,-6,8,0.003,-0.4,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.018
-127,14,0.1,0.14,-0.2,-18,2,0.03,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.032
-64,4,0.34,0.13,-0.3,-6,-9,0.003,-0.2,-0.0009,-0.0008,-0.0008,-0.0006,-0.0002,0.0,-0.0003,0.0,-0.0006,0.055
-250,-32,0.48,-0.12,0.5,-14,7,0.008,2.9,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.022
423,-6,0.22,-0.08,-0.7,-10,11,0.011,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.023
127,48,0.14,0.08,0.1,-6,1,0.007,-2.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.021
237,3,0.23,0.02,-0.4,-7,0,0.004,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.018
-6,-13,0.25,0.08,-0.7,-8,-8,-0.01,0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017
184,-13,0.3,0.13,-0.3,-11,-10,0.01,0.1,-0.0005,-0.0005,-0.0005,-0.0005,-0.0001,0.0,0.0,0.0,-0.0005,0.02
142,10,-0.29,0.05,-0.1,-11,-6,0.016,0.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.021
472,50,0.24,0.03,-0.5,-6,-3,0.006,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.019
149,-14,0.47,0.18,-0.4,-12,-12,-0.003,0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.022
482,-51,-0.42,0.05,-1.2,-12,1,0.009,-0.3,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.021
-375,27,0.4,0.1,-0.2,-7,-13,0.007,0.5,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.015
-240,3,-0.46,-0.02,0.3,-15,-2,0.009,2.8,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.017
-379,-42,-0.5,-0.04,-0.7,-7,7,0.001,-1.1,-0.0004,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017
126,-15,0.31,0.05,-2.0,-12,1,0.025,-0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.02
-99,24,-0.26,0.33,0.5,-12,-20,-0.013,-0.1,-0.0021,-0.0021,-0.0021,-0.0021,0.0,0.0,0.0,0.0,-0.0021,0.049
163,-13,-0.12,-0.14,0.6,-12,20,0.016,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.019
-249,-5,-0.25,0.09,-0.9,-16,2,0.005,0.0,-0.0009,-0.0009,-0.0009,-0.0009,0.0001,0.0,0.0,0.0,-0.0009,0.019
220,35,0.2,0.28,1.0,-12,-22,-0.007,-0.3,-0.001,-0.001,-0.001,-0.0009,0.0,0.0,-0.0002,0.0,-0.0009,0.027
-197,-39,-0.17,0.1,0.9,-12,-6,-0.011,0.0,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.018
-62,-8,-0.15,0.09,1.0,-7,-9,-0.011,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0001,0.0,-0.0006,0.018
-380,14,0.0,0.09,1.4,-14,-2,-0.006,-0.3,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.018
-213,-10,-0.16,-0.03,1.0,-7,4,-0.004,0.2,-0.0005,-0.0005,-0.0005,-0.0005,-0.0001,0.0,0.0,0.0,-0.0005,0.018
-706,-3,0.08,0.1,-0.3,-6,-11,-0.003,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
-486,-13,-0.24,0.15,1.0,-7,-9,-0.011,-0.4,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017
220,-26,-0.24,-0.03,0.4,-6,3,-0.017,0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.018
-181,-49,-0.39,0.09,-0.9,-12,3,-0.005,-0.3,-0.0012,-0.0012,-0.0012,-0.0013,0.0001,0.0,0.0001,0.0,-0.0013,0.037
230,20,0.19,0.05,-1.5,-8,-3,0.009,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,-0.0002,0.0,0.0,0.0,-0.0004,0.019
259,-37,0.02,-0.18,-0.2,-6,14,-0.001,0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.045
-138,-17,-0.17,0.13,0.0,-15,-1,-0.009,0.1,-0.0018,-0.0018,-0.0018,-0.0018,0.0,0.0,0.0,0.0,-0.0018,0.039
-117,21,-0.07,0.18,1.1,-6,-19,-0.026,0.0,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.017
141,-48,0.07,-0.23,0.7,-5,29,-0.006,-1.9,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.027
216,12,-0.32,0.13,-1.7,-12,-10,0.009,-0.4,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.021
268,-20,0.36,0.07,-0.5,-6,-6,0.007,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,-0.0002,0.0,0.0,0.0,-0.0003,0.02
-261,-40,-0.22,0.07,-2.2,-8,-6,0.018,-0.5,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,0.017
-73,-39,0.02,-0.04,0.8,-10,7,0.01,0.3,-0.0008,-0.0007,-0.0007,-0.0005,-0.0002,0.0,-0.0003,0.0,-0.0005,0.018
273,-31,0.37,0.02,-0.5,-8,1,0.008,-0.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.02
294,-30,0.04,0.03,-0.4,-8,-5,0.007,1.6,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.019
231,50,-0.4,0.16,-1.0,-11,-14,0.006,0.1,-0.0005,-0.0006,-0.0006,-0.0007,0.0001,0.0,0.0001,0.0,-0.0007,0.028
-28,-41,0.17,-0.02,-0.8,-8,4,0.012,-0.5,-0.0003,-0.0003,-0.0003,-0.0003,-0.0001,0.0,0.0,0.0,-0.0003,0.018
522,-67,0.63,-0.12,-0.3,-13,18,0.008,0.5,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.019
5,-13,-0.42,-0.05,-1.0,-11,2,0.014,1.6,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.018
161,-28,0.02,-0.06,-1.0,-7,7,0.006,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.033
78,10,0.03,0.07,0.3,-6,-6,0.001,-0.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.019
-89,4,-0.16,-0.06,-0.4,-8,6,0.004,0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.032
182,16,0.76,0.06,0.1,-11,-2,0.015,-0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.019
463,12,0.07,0.08,1.1,-14,-2,-0.014,-0.6,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.024
-131,15,0.52,0.09,0.1,-6,-9,-0.003,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.02
607,35,0.1,0.1,0.8,-5,-13,-0.005,0.6,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.021
74,-28,0.57,0.12,0.6,-10,-15,-0.007,1.3,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.019
-425,-21,0.57,0.34,0.4,-10,-27,-0.008,-2.3,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.019
-435,25,0.04,0.2,0.4,-13,-14,-0.01,-0.3,-0.001,-0.0011,-0.0011,-0.0011,0.0001,0.0,0.0,0.0,-0.0011,0.025
45,-18,0.07,-0.04,-1.0,-8,5,0.002,0.1,-0.0004,-0.0004,-0.0004,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017
-354,-7,-0.14,0.15,-1.7,-8,-12,-0.001,-0.2,-0.0006,-0.0008,-0.0008,-0.0008,0.0002,0.0,0.0,0.0,-0.0008,0.035
-624,45,0.4,0.09,1.0,-5,-20,-0.015,2.8,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.019
-169,-38,-0.28,-0.1,0.9,-5,8,-0.004,0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
401,-13,0.24,0.08,0.1,-13,-9,-0.014,1.0,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.022
-31,-17,0.08,0.01,1.3,-7,-1,-0.009,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.019
389,-26,0.11,-0.03,-1.4,-12,9,0.018,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.02
-443,13,-0.08,0.29,-1.2,-20,-14,0.025,0.4,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.017
296,33,0.24,0.04,-1.0,-17,9,0.009,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.02
-153,-14,-0.02,0.06,0.8,-7,-9,-0.011,0.4,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.018
-211,-4,0.51,0.26,1.3,-11,-25,-0.021,-1.0,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.017
-337,11,-0.56,0.01,-1.2,-7,7,-0.001,-0.7,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.016
-288,-25,-0.86,0.03,-1.3,-14,6,0.015,1.1,-0.0005,-0.0006,-0.0006,-0.0007,0.0001,0.0,0.0002,0.0,-0.0007,0.017
507,-30,-0.15,-0.16,1.0,-9,20,-0.008,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.02
193,17,0.18,0.19,-1.3,-14,-11,0.016,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.025
57,32,-0.24,-0.08,-0.7,-17,20,0.012,0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.02
-125,-11,-0.37,-0.1,0.2,-7,-6,-0.011,1.3,-0.0005,-0.0005,-0.0005,-0.0006,0.0001,0.0,0.0001,0.0,-0.0006,0.016
-203,-24,-0.29,0.06,0.1,-7,-6,-0.009,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0001,0.0,0.0,0.0,-0.0006,0.015
-106,25,0.35,0.09,0.6,-5,-9,-0.005,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.02
529,19,0.01,0.16,-1.6,-13,-16,0.004,1.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.022
-169,5,-0.15,0.24,-0.8,-20,-4,0.007,0.1,-0.0019,-0.0019,-0.0019,-0.0019,0.0,0.0,0.0,0.0,-0.0019,0.04
-201,-18,-0.18,-0.02,-0.4,-6,1,0.006,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.022
-666,20,-0.25,0.16,0.9,-7,-17,0.001,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.013
-6,19,0.3,0.43,-0.4,-20,-18,0.014,-0.2,-0.0019,-0.0016,-0.0016,-0.0016,-0.0004,0.0,0.0,0.0,-0.0016,0.044
123,-70,-0.35,0.03,-0.7,-16,7,-0.01,0.0,-0.001,-0.0011,-0.0011,-0.0011,0.0001,0.0,0.0,0.0,-0.0011,0.018
398,-60,-0.57,-0.11,-0.1,-13,18,0.006,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.018
